-0.00338982
-0.00338982
0
-0.00338982
-0.00338982
-0.00337837
-0.00338982
-0.00675665
-0.00675665
-0.00675665
-0.00675665
-0.0101691
-0.0135585
-0.0135585
-0.0101691
-0.0101691
-0.0135585
-0.0101691
-0.00677956
-0.00677956
-0.00677956
-0.00675665
-0.00675665
-0.00675665
-0.0101691
-0.0135127
-0.0135127
-0.0101348
-0.0135585
-0.0101348
-0.0434509
0.18042
-0.283398
-0.611105
-0.313938
-0.0338853
-0.0340005
-0.023805
-0.0306027
-0.0306027
-0.0373975
-0.0373975
-0.0407937
-0.398686
-0.705111
-0.650543
-0.470702
-0.574305
-0.457998
-0.661808
-0.542814
-0.599844
-0.301226
-0.302607
-0.2229
-0.233545
-0.179129
-0.243969
-0.296321
-0.355417
-0.503494
-0.546917
-0.60966
-0.691173
-0.793731
-0.890795
-0.967254
-1.05138
-1.11083
-1.14451
-1.21177
-1.2315
-1.2584
-1.25377
-1.23867
-1.03693
-0.926421
-0.823181
-0.685347
-0.505628
-0.274665
-0.0238862
0.234512
0.452552
0.63956
0.761637
0.848347
0.890698
0.934748
0.934365
0.955822
0.989766
0.990312
0.969723
0.937343
0.881351
0.776291
0.681923
0.551074
0.429414
0.154172
-0.0337709
-0.385237
-0.555494
-0.705417
-0.826897
-0.920569
-0.99139
-1.03877
-1.06184
-1.07685
-1.0752
-1.06994
-1.05285
-1.02253
-0.963906
-0.888145
-0.788957
-0.655187
-0.476027
-0.311547
-0.0670136
0.1961
0.43477
0.595106
0.732237
0.83282
0.898513
0.949059
0.975987
0.999816
1.00195
0.998744
0.989464
0.956133
0.886958
0.809366
0.691688
0.569411
0.341077
0.0806329
-0.136601
-0.396028
-0.573286
-0.728855
-0.852188
-0.937586
-0.994591
-1.03897
-1.06057
-1.07025
-1.07458
-1.06845
-1.04975
-1.01389
-0.959897
-0.871279
-0.763662
-0.617266
-0.424287
-0.249017
0.0167769
0.25914
0.439196
0.61413
0.742752
0.820349
0.878722
0.889842
0.968183
0.946986
0.960773
0.957976
0.939581
0.890275
0.841367
0.741309
0.651811
0.480175
0.331
0.0301922
-0.206992
-0.437374
-0.624113
-0.741789
-0.851093
-0.945311
-1.01408
-1.03633
-1.05656
-1.05912
-1.05912
-1.05448
-1.03071
-0.988443
-0.938392
-0.84493
-0.762393
